Saving and fetching collection view cell from core data after deleting a row,I have added a swipe gesture which allow me to delete a cell in my collection view by swiping left. There is no problem at this point. My problem is updating core data after deleting and fetching my collection view with new data. Here is my code:,"[ios, swift, core-data]"
React-Native: Unhandled JS exception module &quot;555&quot;,"I started a sample app with React-Native. I am getting an error ""Unhandled JS exception:Requiring module ""555"", which threw an exception.enter image description here",[react-native]
Xamarin No installed provisioning profiles match the installed iOS signing identities,"I would like to know if it's possible to compile a Xamarin Application (do with Visual Studio for mac) on ios device without be a developper at 99$/year.Because when I try to build the project on my iPhone I have this error : Xamarin.iOS.Common.targets: Error: No installed provisioning profiles match the installed iOS signing identities.If you know how to fix it...I have no problem with XCode to build on my device.Thank you very much,Nicolas","[c#, ios, osx, visual-studio, xamarin]"
how to display thousands of records,"I have a table called clientes, this table has around 15536 records, which makes data loading extremely slow. How can I optimize the log load to improve the process?this is my index viewmy partial cliente.html.erb","[sql, ruby-on-rails, ruby, datatable]"
Tensorflow avoid multiple computation of same variable,"I'm pretty new using tensorflow and I'd like to know how can I avoid that a value is computed twice when actually I want to use the same value.I'm trying to implement k-means by scratch and here's the code that creates the initial points (centroids + samples):I've added the tf.Prints for debugging purpose. And here's the code that calls this function:Here's the output:Before adding the tf.Print and by checking only the output of the function I was really confused on what was happening. As you can see the value of the variable centroid is computed twice, I suppose the first time to create the centroids variable and the second time when it is summed up to samples. As you can imagine it is not what I want, how can I avoid that centroid is computed twice for each iteration in the for loop? Are there more methods to obtain this behaviour? What is the best practice?System info:I'm running Python 3.5.2 with tensorflow 0.11 installed through conda (conda-forge::tensorflow=0.11.0=py35_0) on OSX 10.11.","[caching, tensorflow]"
"GET requests with JSON as only, unnamed, parameter","The API I am working with has the strange convention to use JSON in GET requests as the only parameter. This is for example considered a valid request:I have never before encountered this way of requesting resources from an API and I am wondering what would be the advantages of doing this and reasoning behind it. Furthermore, what would be the issues with using this approach, apart from the inconvenience when using libraries which do not support this scheme? ","[api, http, url]"
Labeling vertex to create minimum cost,"I have this problem:you are given a rooted tree T, representing the company hierarchy, andyou want to label each node in T with an integer 1, 2, or 3, so that every node has adifferent label from its parent. The cost of an labeling is the number of nodes that havesmaller labels than their parents. Describe and analyze an algorithm to compute theminimum cost of any labeling of the given tree T.How can I solve this problem using dynamic programming?","[algorithm, dynamic]"
The loss plot and the criteria for determining whether it converges,"I have been running a keras u-net implementation with tensorflow as backend. In the experiment, I run 60 epochs. The loss plot is shown as following, can I assume that the program has converged? Looks to me that the loss does not change significantly.This is the code related to defining optimizer and launching the training process.","[tensorflow, deep-learning, keras]"
VBA Code to assign names to control buttons instead of letting excel generate button names derived from numbers,"This seems to be a basic question, but I can not figure out how to do this and I cant find the answer on the internet. I have a workbook that I want to generate a series of command buttons for. Each command button is tied to a certain macro. I would really like to have the buttons name themselves according to what they will calculate instead of just generating names such as ""button 346"". However, I cant figure out how to make this happen. While this is not crucial to my code, it would make the user experience more friendly, and therefore I figure its worth asking if anyone knows what to do.Here is a sample of my code. I would like to name the button ,""Add Investment""Please let me know if I can clarify any further. I am still a amateur at vba coding, so I am sorry if this is a super basic question.Thanks,Josiah","[excel, vba, excel-vba]"
The simplest Q ever. $var != 0 in PHP,"The example code is ok.But this one confuses me $xxx is string, why this code returns me false?I have read the document  but still don't understand about it.",[php]
Why my afterResponse method is not being called in my AWS lambda function?,I want to make contact form on my static website hosted on Amazon S3 &amp; CloudFront. I decided to write simple program in Java for AWS Lambda and invoke it from my static website through AWS API Gateway.Here is my LambdaHandler class:The problem is that the afterResponse method is not being called. I need to send an e-mail after returning the response because sending e-mails (through Amazon SES BTW) can take up to 13-18 seconds (especially when lambda function is called after a while of being unused) and I don't want users to wait that long.In my AWS Lambda configuration I have com.example.emailservice.LambdaHandler::handleRequest as a handler.,"[java, amazon-web-services, aws-lambda]"
Wordpress and custom slug,"I'm trying to reach following situation in WordPress:slug names can be duplicated between authors (one author can't have same slug twice of course)permalink should be like domain.com/AUTHOR-TITLESANITIZED (no casesensitive)If I set custom permalink:it works almost.But if Author1 has made post with title ""Unique"" and Author2 writes a post named ""Unique"", WP automatically changes it to ""Unique-2"" (then its like /author2-unique-2/ and it gives 404 also, maybe because last dash is not sanitized).I need to have following:tld.com/author1-posttld.com/author1-post2 (2 should be added automatically here by WP)tld.com/author1-uniquepostnametld.com/author2-uniquepostnametld.com/author2-posttld.com/author3-uniquepostnameand so on. Hopefully somebody can help me?EDIT: Web server is Apache and SEO-ranking doesn't matter in this case. Also WP's frontend search is not in use, only direct links are ok, not even LIKE. So it just have to work, everything else is not important :)","[wordpress, permalinks, slug]"
Undefined property in PHP,I'm getting an error:  Undefined property: stockdata::$statusin my code and I can't seem to find the issue. The error occurs on line 101 on the first link of code. I am attempting to create a new instance of a class and use variables from that class. From that I get the 'undefined property error'. This is my HTML file:And this is my PHP file:I have searched and debugged this issue for a long time. I would really appreciate any help. ,[php]
How to differentiate between same pattern with different number of occurrences using regex?,"I would like to know how to make difference between lines of unequal number of columns.For example:An expected result would be to return line 1 or line 2, but not both.The expression should recognize that the first line has two floats, and the second is composed of five floats of arbitrary length with arbitrary number of white spaces in between. A solution in python (or whatever) would be to split the lines and counting the elements of a list, but I would like to know if I could write an expression to identify lines of various number of columns. I tried \d+\.\d+ but off course this obviously does not make difference between lines of different number of columns. I also tried something like this, (as whitespace-number-whitespace-number mask):which is also not what I would like to have. or using a group (\d+\.[0-9]+\s)+","[python, regex, bash, grep]"
CakePHP3: SELECT list is not in GROUP BY in belongsToMany association,"I already encountered such problem but I don't understand how to define group() in this case:I have the following tables:And the query is:The error is:So as the problems seems to come from the join table, I don't see how to write the group() clause.","[mysql, cakephp-3.3]"
